START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -4.4998896476936769E+00  3.2124816057072412E+00  2.1681567289040418E+00  3.5628924346008006E-01
  4.4998896476936769E+00 -3.2124816057072412E+00 -2.1681567289040418E+00  3.5628924346008006E-01
 -4.4998896476936769E+00 -3.2124816057072412E+00  2.1681567289040418E+00  3.5628924346008006E-01
  4.4998896476936769E+00  3.2124816057072412E+00 -2.1681567289040418E+00  3.5628924346008006E-01
  4.9998773863263074E-01 -5.8895496104632752E+00  5.7771571456934467E-01  3.5639179713241564E-01
 -4.9998773863263074E-01 -5.8895496104632752E+00 -5.7771571456934467E-01  3.5639179713241564E-01
 -4.9998773863263074E-01  5.8895496104632752E+00 -5.7771571456934467E-01  3.5639179713241564E-01
  4.9998773863263074E-01  5.8895496104632752E+00  5.7771571456934467E-01  3.5639179713241564E-01
 -4.4998896476936769E+00  1.0708272019024137E+00 -3.7259217991184732E+00  3.5620464397200674E-01
 -4.4998896476936769E+00 -1.0708272019024137E+00 -3.7259217991184732E+00  3.5620464397200674E-01
  4.4998896476936769E+00 -1.0708272019024137E+00  3.7259217991184732E+00  3.5620464397200674E-01
  4.4998896476936769E+00  1.0708272019024137E+00  3.7259217991184732E+00  3.5620464397200680E-01
 -2.4999386931631538E+00  3.7478952066584479E+00 -3.8709249941838091E+00  3.5619430363322696E-01
  2.4999386931631538E+00 -3.7478952066584479E+00  3.8709249941838091E+00  3.5619430363322696E-01
  2.4999386931631538E+00  3.7478952066584479E+00  3.8709249941838091E+00  3.5619430363322696E-01
 -2.4999386931631538E+00 -3.7478952066584479E+00 -3.8709249941838091E+00  3.5619430363322696E-01
  1.9999509545305230E+00  5.3541360095120680E+00 -1.6185228270709646E+00  3.5612372937841325E-01
  1.9999509545305230E+00 -5.3541360095120680E+00 -1.6185228270709646E+00  3.5612372937841325E-01
 -1.9999509545305230E+00 -5.3541360095120680E+00  1.6185228270709646E+00  3.5612372937841325E-01
 -1.9999509545305230E+00  5.3541360095120680E+00  1.6185228270709646E+00  3.5612372937841325E-01
  4.4998896476936769E+00  2.1416544038048273E+00  3.2347485884499303E+00  3.5598880175075848E-01
 -4.4998896476936769E+00 -2.1416544038048273E+00 -3.2347485884499303E+00  3.5598880175075848E-01
 -4.4998896476936769E+00  2.1416544038048273E+00 -3.2347485884499303E+00  3.5598880175075848E-01
  4.4998896476936769E+00 -2.1416544038048273E+00  3.2347485884499303E+00  3.5598880175075848E-01
  4.9998773863263075E+00  3.2124816057072412E+00 -1.1692138232906824E-01  3.5572109831865423E-01
 -4.9998773863263075E+00  3.2124816057072412E+00  1.1692138232906824E-01  3.5572109831865417E-01
  4.9998773863263075E+00 -3.2124816057072412E+00 -1.1692138232906824E-01  3.5572109831865417E-01
 -4.9998773863263075E+00 -3.2124816057072412E+00  1.1692138232906824E-01  3.5572109831865423E-01
 -5.4998651249589381E+00 -1.0708272019024137E+00  1.9950717211024380E+00  3.5522963556895359E-01
 -5.4998651249589381E+00  1.0708272019024137E+00  1.9950717211024380E+00  3.5522963556895359E-01
  5.4998651249589381E+00  1.0708272019024137E+00 -1.9950717211024380E+00  3.5522963556895359E-01
  5.4998651249589381E+00 -1.0708272019024137E+00 -1.9950717211024380E+00  3.5522963556895359E-01
 -3.4999141704284153E+00  2.1416544038048273E+00  4.3059345793798167E+00  3.5521067621184976E-01
  3.4999141704284153E+00 -2.1416544038048273E+00 -4.3059345793798167E+00  3.5521067621184976E-01
  3.4999141704284153E+00  2.1416544038048273E+00 -4.3059345793798167E+00  3.5521067621184976E-01
 -3.4999141704284153E+00 -2.1416544038048273E+00  4.3059345793798167E+00  3.5521067621184976E-01
  4.9998773863263074E-01 -5.3541360095120680E+00  2.5424085572435162E+00  3.5517546074281475E-01
 -4.9998773863263074E-01 -5.3541360095120680E+00 -2.5424085572435162E+00  3.5517546074281470E-01
 -4.9998773863263074E-01  5.3541360095120680E+00 -2.5424085572435162E+00  3.5517546074281475E-01
  4.9998773863263074E-01  5.3541360095120680E+00  2.5424085572435162E+00  3.5517546074281475E-01
  3.4999141704284153E+00  1.6062408028536206E+00  4.5351832126539557E+00  3.5505420215180744E-01
 -3.4999141704284153E+00  1.6062408028536206E+00 -4.5351832126539557E+00  3.5505420215180744E-01
  3.4999141704284153E+00 -1.6062408028536206E+00  4.5351832126539557E+00  3.5505420215180744E-01
 -3.4999141704284153E+00 -1.6062408028536206E+00 -4.5351832126539557E+00  3.5505420215180744E-01
  2.9999264317957843E+00 -1.6062408028536206E+00 -4.8836502939491613E+00  3.5468406451418932E-01
 -2.9999264317957843E+00  1.6062408028536206E+00  4.8836502939491613E+00  3.5468406451418932E-01
  2.9999264317957843E+00  1.6062408028536206E+00 -4.8836502939491613E+00  3.5468406451418938E-01
 -2.9999264317957843E+00 -1.6062408028536206E+00  4.8836502939491613E+00  3.5468406451418938E-01
 -4.9998773863263075E+00  3.2124816057072412E+00 -3.7425182833947468E-01  3.5438877161916010E-01
  4.9998773863263075E+00 -3.2124816057072412E+00  3.7425182833947468E-01  3.5438877161916010E-01
  4.9998773863263075E+00  3.2124816057072412E+00  3.7425182833947468E-01  3.5438877161916010E-01
 -4.9998773863263075E+00 -3.2124816057072412E+00 -3.7425182833947468E-01  3.5438877161916010E-01
 -2.9999264317957843E+00 -2.6770680047560340E+00  4.3924770832806184E+00  3.5437835565908182E-01
  2.9999264317957843E+00 -2.6770680047560340E+00 -4.3924770832806184E+00  3.5437835565908188E-01
 -2.9999264317957843E+00  2.6770680047560340E+00  4.3924770832806184E+00  3.5437835565908188E-01
  2.9999264317957843E+00  2.6770680047560340E+00 -4.3924770832806184E+00  3.5437835565908182E-01
  1.4999632158978922E+00  1.0708272019024137E+00  5.6625328290563770E+00  3.5437717882361525E-01
 -1.4999632158978922E+00  1.0708272019024137E+00 -5.6625328290563770E+00  3.5437717882361525E-01
  1.4999632158978922E+00 -1.0708272019024137E+00  5.6625328290563770E+00  3.5437717882361525E-01
 -1.4999632158978922E+00 -1.0708272019024137E+00 -5.6625328290563770E+00  3.5437717882361525E-01
  3.4999141704284153E+00 -4.8187224085608618E+00  1.1462431663706940E-01  3.5421207344779582E-01
  3.4999141704284153E+00  4.8187224085608618E+00  1.1462431663706940E-01  3.5421207344779582E-01
 -3.4999141704284153E+00 -4.8187224085608618E+00 -1.1462431663706940E-01  3.5421207344779582E-01
 -3.4999141704284153E+00  4.8187224085608618E+00 -1.1462431663706940E-01  3.5421207344779582E-01
 -9.9997547726526148E-01  2.6770680047560340E+00  5.2298203095523688E+00  3.5388440374292640E-01
  9.9997547726526148E-01 -2.6770680047560340E+00 -5.2298203095523688E+00  3.5388440374292640E-01
 -9.9997547726526148E-01 -2.6770680047560340E+00  5.2298203095523688E+00  3.5388440374292640E-01
  9.9997547726526148E-01  2.6770680047560340E+00 -5.2298203095523688E+00  3.5388440374292640E-01
  4.9998773863263075E+00 -1.0708272019024137E+00 -3.0639606463403259E+00  3.5365774377785258E-01
 -4.9998773863263075E+00 -1.0708272019024137E+00  3.0639606463403259E+00  3.5365774377785258E-01
 -4.9998773863263075E+00  1.0708272019024137E+00  3.0639606463403259E+00  3.5365774377785258E-01
  4.9998773863263075E+00  1.0708272019024137E+00 -3.0639606463403259E+00  3.5365774377785258E-01
 -2.4999386931631538E+00 -2.1416544038048273E+00  4.9701927978499629E+00  3.5358808793094576E-01
  2.4999386931631538E+00 -2.1416544038048273E+00 -4.9701927978499629E+00  3.5358808793094576E-01
  2.4999386931631538E+00  2.1416544038048273E+00 -4.9701927978499629E+00  3.5358808793094576E-01
 -2.4999386931631538E+00  2.1416544038048273E+00  4.9701927978499629E+00  3.5358808793094576E-01
  3.4999141704284153E+00 -5.3541360095120683E-01 -4.7971077900483596E+00  3.5352264441505832E-01
 -3.4999141704284153E+00  5.3541360095120683E-01  4.7971077900483596E+00  3.5352264441505832E-01
 -3.4999141704284153E+00 -5.3541360095120683E-01  4.7971077900483596E+00  3.5352264441505837E-01
  3.4999141704284153E+00  5.3541360095120683E-01 -4.7971077900483596E+00  3.5352264441505837E-01
  4.9998773863263074E-01  3.2124816057072412E+00  4.9982746105862308E+00  3.5346088048601160E-01
  4.9998773863263074E-01 -3.2124816057072412E+00  4.9982746105862308E+00  3.5346088048601160E-01
 -4.9998773863263074E-01 -3.2124816057072412E+00 -4.9982746105862308E+00  3.5346088048601160E-01
 -4.9998773863263074E-01  3.2124816057072412E+00 -4.9982746105862308E+00  3.5346088048601160E-01
 -1.4999632158978922E+00 -4.8187224085608618E+00  3.1785849629773950E+00  3.5325097697437591E-01
 -1.4999632158978922E+00  4.8187224085608618E+00  3.1785849629773950E+00  3.5325097697437596E-01
  1.4999632158978922E+00  4.8187224085608618E+00 -3.1785849629773950E+00  3.5325097697437591E-01
  1.4999632158978922E+00 -4.8187224085608618E+00 -3.1785849629773950E+00  3.5325097697437596E-01
 -4.9998773863263075E+00 -2.6770680047560340E+00 -1.8477714603451034E+00  3.5319319941966204E-01
  4.9998773863263075E+00  2.6770680047560340E+00  1.8477714603451034E+00  3.5319319941966204E-01
  4.9998773863263075E+00 -2.6770680047560340E+00  1.8477714603451034E+00  3.5319319941966210E-01
 -4.9998773863263075E+00  2.6770680047560340E+00 -1.8477714603451034E+00  3.5319319941966210E-01
 -4.9998773863263075E+00  1.6062408028536206E+00 -2.8301178816821890E+00  3.5310252593041641E-01
 -4.9998773863263075E+00 -1.6062408028536206E+00 -2.8301178816821890E+00  3.5310252593041641E-01
  4.9998773863263075E+00  1.6062408028536206E+00  2.8301178816821890E+00  3.5310252593041641E-01
  4.9998773863263075E+00 -1.6062408028536206E+00  2.8301178816821890E+00  3.5310252593041641E-01
 -2.4999386931631538E+00  3.2124816057072412E+00 -4.3620982048523524E+00  3.5301658854081780E-01
 -2.4999386931631538E+00 -3.2124816057072412E+00 -4.3620982048523524E+00  3.5301658854081780E-01
  2.4999386931631538E+00 -3.2124816057072412E+00  4.3620982048523524E+00  3.5301658854081780E-01
  2.4999386931631538E+00  3.2124816057072412E+00  4.3620982048523524E+00  3.5301658854081780E-01
 -3.4999141704284153E+00  4.8187224085608618E+00  3.7654889403147351E-01  3.5287314752702653E-01
  3.4999141704284153E+00 -4.8187224085608618E+00 -3.7654889403147351E-01  3.5287314752702653E-01
 -3.4999141704284153E+00 -4.8187224085608618E+00  3.7654889403147351E-01  3.5287314752702648E-01
  3.4999141704284153E+00  4.8187224085608618E+00 -3.7654889403147351E-01  3.5287314752702648E-01
  3.9999019090610459E+00  1.6062408028536206E+00  4.1305525058862145E+00  3.5261615345546771E-01
  3.9999019090610459E+00 -1.6062408028536206E+00  4.1305525058862145E+00  3.5261615345546771E-01
 -3.9999019090610459E+00  1.6062408028536206E+00 -4.1305525058862145E+00  3.5261615345546771E-01
 -3.9999019090610459E+00 -1.6062408028536206E+00 -4.1305525058862145E+00  3.5261615345546771E-01
  4.4998896476936769E+00 -3.2124816057072412E+00  2.2524021671128445E+00  3.5256751052363555E-01
 -4.4998896476936769E+00 -3.2124816057072412E+00 -2.2524021671128445E+00  3.5256751052363555E-01
 -4.4998896476936769E+00  3.2124816057072412E+00 -2.2524021671128445E+00  3.5256751052363555E-01
  4.4998896476936769E+00  3.2124816057072412E+00  2.2524021671128445E+00  3.5256751052363555E-01
  0.0000000000000000E+00  5.8895496104632752E+00  9.8234642133708583E-01  3.5285586520049422E-01
  0.0000000000000000E+00 -5.8895496104632752E+00 -9.8234642133708583E-01  3.5285586520049422E-01
  0.0000000000000000E+00 -5.8895496104632752E+00  9.8234642133708583E-01  3.5285586520049489E-01
  0.0000000000000000E+00  5.8895496104632752E+00 -9.8234642133708583E-01  3.5285586520049489E-01
 -3.4999141704284153E+00  3.7478952066584479E+00 -3.0616635806483270E+00  3.5230113395165502E-01
  3.4999141704284153E+00  3.7478952066584479E+00  3.0616635806483270E+00  3.5230113395165502E-01
  3.4999141704284153E+00 -3.7478952066584479E+00  3.0616635806483270E+00  3.5230113395165502E-01
 -3.4999141704284153E+00 -3.7478952066584479E+00 -3.0616635806483270E+00  3.5230113395165502E-01
 -4.9998773863263074E-01  2.6770680047560340E+00  5.3163628134531704E+00  3.5218372598079339E-01
 -4.9998773863263074E-01 -2.6770680047560340E+00  5.3163628134531704E+00  3.5218372598079345E-01
  4.9998773863263074E-01  2.6770680047560340E+00 -5.3163628134531704E+00  3.5218372598079345E-01
  4.9998773863263074E-01 -2.6770680047560340E+00 -5.3163628134531704E+00  3.5218372598079345E-01
  4.9998773863263075E+00  3.2124816057072412E+00 -6.0809459299761115E-01  3.5211314940196126E-01
 -4.9998773863263075E+00  3.2124816057072412E+00  6.0809459299761115E-01  3.5211314940196126E-01
  4.9998773863263075E+00 -3.2124816057072412E+00 -6.0809459299761115E-01  3.5211314940196126E-01
 -4.9998773863263075E+00 -3.2124816057072412E+00  6.0809459299761115E-01  3.5211314940196126E-01
 -4.4998896476936769E+00 -3.7478952066584479E+00  1.1858103075669559E+00  3.5198150119733868E-01
  4.4998896476936769E+00  3.7478952066584479E+00 -1.1858103075669559E+00  3.5198150119733868E-01
  4.4998896476936769E+00 -3.7478952066584479E+00 -1.1858103075669559E+00  3.5198150119733873E-01
 -4.4998896476936769E+00  3.7478952066584479E+00  1.1858103075669559E+00  3.5198150119733873E-01
  9.9997547726526148E-01  5.8895496104632752E+00  1.7308500780160352E-01  3.5219016248265900E-01
 -9.9997547726526148E-01  5.8895496104632752E+00 -1.7308500780160352E-01  3.5219016248265900E-01
  9.9997547726526148E-01 -5.8895496104632752E+00  1.7308500780160352E-01  3.5219016248265900E-01
 -9.9997547726526148E-01 -5.8895496104632752E+00 -1.7308500780160352E-01  3.5219016248265905E-01
  4.9998773863263074E-01  5.8895496104632752E+00 -8.9580391743628407E-01  3.5163956265819762E-01
 -4.9998773863263074E-01  5.8895496104632752E+00  8.9580391743628407E-01  3.5163956265819768E-01
  4.9998773863263074E-01 -5.8895496104632752E+00 -8.9580391743628407E-01  3.5163956265819768E-01
 -4.9998773863263074E-01 -5.8895496104632752E+00  8.9580391743628407E-01  3.5163956265819768E-01
  1.4999632158978922E+00  5.3541360095120680E+00 -2.1962385416403092E+00  3.5160026572594555E-01
 -1.4999632158978922E+00  5.3541360095120680E+00  2.1962385416403092E+00  3.5160026572594555E-01
 -1.4999632158978922E+00 -5.3541360095120680E+00  2.1962385416403092E+00  3.5160026572594555E-01
  1.4999632158978922E+00 -5.3541360095120680E+00 -2.1962385416403092E+00  3.5160026572594555E-01
 -5.4998651249589381E+00 -2.1416544038048273E+00 -9.5196754290881935E-01  3.5158437002726856E-01
  5.4998651249589381E+00 -2.1416544038048273E+00  9.5196754290881935E-01  3.5158437002726856E-01
  5.4998651249589381E+00  2.1416544038048273E+00  9.5196754290881935E-01  3.5158437002726856E-01
 -5.4998651249589381E+00  2.1416544038048273E+00 -9.5196754290881935E-01  3.5158437002726856E-01
 -3.9999019090610459E+00 -4.2833088076096546E+00 -1.1835132418749570E+00  3.5154033162989839E-01
  3.9999019090610459E+00 -4.2833088076096546E+00  1.1835132418749570E+00  3.5154033162989834E-01
 -3.9999019090610459E+00  4.2833088076096546E+00 -1.1835132418749570E+00  3.5154033162989834E-01
  3.9999019090610459E+00  4.2833088076096546E+00  1.1835132418749570E+00  3.5154033162989839E-01
 -1.4999632158978922E+00  4.8187224085608618E+00 -3.2066667757136629E+00  3.5148461851930218E-01
  1.4999632158978922E+00  4.8187224085608618E+00  3.2066667757136629E+00  3.5148461851930218E-01
  1.4999632158978922E+00 -4.8187224085608618E+00  3.2066667757136629E+00  3.5148461851930218E-01
 -1.4999632158978922E+00 -4.8187224085608618E+00 -3.2066667757136629E+00  3.5148461851930218E-01
 -2.4999386931631538E+00 -5.3541360095120680E+00 -9.2388573017255171E-01  3.5130568102020826E-01
  2.4999386931631538E+00 -5.3541360095120680E+00  9.2388573017255171E-01  3.5130568102020826E-01
 -2.4999386931631538E+00  5.3541360095120680E+00 -9.2388573017255171E-01  3.5130568102020826E-01
  2.4999386931631538E+00  5.3541360095120680E+00  9.2388573017255171E-01  3.5130568102020826E-01
  3.4999141704284153E+00 -2.6770680047560340E+00  4.0440100019854128E+00  3.5132688128050299E-01
 -3.4999141704284153E+00 -2.6770680047560340E+00 -4.0440100019854128E+00  3.5132688128050299E-01
  3.4999141704284153E+00  2.6770680047560340E+00  4.0440100019854128E+00  3.5132688128050299E-01
 -3.4999141704284153E+00  2.6770680047560340E+00 -4.0440100019854128E+00  3.5132688128050299E-01
 -9.9997547726526148E-01 -5.8895496104632752E+00  3.1808820286693940E-01  3.5117887511812418E-01
  9.9997547726526148E-01 -5.8895496104632752E+00 -3.1808820286693940E-01  3.5117887511812418E-01
 -9.9997547726526148E-01  5.8895496104632752E+00  3.1808820286693940E-01  3.5117887511812418E-01
  9.9997547726526148E-01  5.8895496104632752E+00 -3.1808820286693940E-01  3.5117887511812418E-01
  2.4999386931631538E+00  4.8187224085608618E+00 -2.5143267445072488E+00  3.5109920187150845E-01
 -2.4999386931631538E+00 -4.8187224085608618E+00  2.5143267445072488E+00  3.5109920187150845E-01
 -2.4999386931631538E+00  4.8187224085608618E+00  2.5143267445072488E+00  3.5109920187150839E-01
  2.4999386931631538E+00 -4.8187224085608618E+00 -2.5143267445072488E+00  3.5109920187150839E-01
 -3.4999141704284153E+00  4.8187224085608618E+00 -6.0579752730561232E-01  3.5065968832861261E-01
  3.4999141704284153E+00 -4.8187224085608618E+00  6.0579752730561232E-01  3.5065968832861261E-01
 -3.4999141704284153E+00 -4.8187224085608618E+00 -6.0579752730561232E-01  3.5065968832861261E-01
  3.4999141704284153E+00  4.8187224085608618E+00  6.0579752730561232E-01  3.5065968832861261E-01
 -5.4998651249589381E+00 -2.1416544038048273E+00  1.0127252997653522E+00  3.5041453201155637E-01
  5.4998651249589381E+00  2.1416544038048273E+00 -1.0127252997653522E+00  3.5041453201155637E-01
  5.4998651249589381E+00 -2.1416544038048273E+00 -1.0127252997653522E+00  3.5041453201155631E-01
 -5.4998651249589381E+00  2.1416544038048273E+00  1.0127252997653522E+00  3.5041453201155631E-01
 -1.4999632158978922E+00  5.3541360095120680E+00 -2.2243203543765770E+00  3.5040474696211227E-01
  1.4999632158978922E+00 -5.3541360095120680E+00  2.2243203543765770E+00  3.5040474696211227E-01
 -1.4999632158978922E+00 -5.3541360095120680E+00 -2.2243203543765770E+00  3.5040474696211227E-01
  1.4999632158978922E+00  5.3541360095120680E+00  2.2243203543765770E+00  3.5040474696211227E-01
 -2.9999264317957843E+00 -4.2833088076096546E+00  2.9189574512749896E+00  3.5036493562893611E-01
  2.9999264317957843E+00 -4.2833088076096546E+00 -2.9189574512749896E+00  3.5036493562893617E-01
  2.9999264317957843E+00  4.2833088076096546E+00 -2.9189574512749896E+00  3.5036493562893611E-01
 -2.9999264317957843E+00  4.2833088076096546E+00  2.9189574512749896E+00  3.5036493562893617E-01
  1.4999632158978922E+00  2.6770680047560340E+00 -5.1432778056515671E+00  3.5033069088251911E-01
 -1.4999632158978922E+00  2.6770680047560340E+00  5.1432778056515671E+00  3.5033069088251917E-01
 -1.4999632158978922E+00 -2.6770680047560340E+00  5.1432778056515671E+00  3.5033069088251917E-01
  1.4999632158978922E+00 -2.6770680047560340E+00 -5.1432778056515671E+00  3.5033069088251911E-01
  0.0000000000000000E+00  1.0708272019024137E+00  5.8940785280225150E+00  3.5014067970974982E-01
  0.0000000000000000E+00 -1.0708272019024137E+00 -5.8940785280225150E+00  3.5014067970974994E-01
  0.0000000000000000E+00  1.0708272019024137E+00 -5.8940785280225150E+00  3.5014067970975044E-01
  0.0000000000000000E+00 -1.0708272019024137E+00  5.8940785280225150E+00  3.5014067970975055E-01
 -4.9998773863263074E-01 -4.8187224085608618E+00 -3.5247549785806020E+00  3.5009211547621982E-01
 -4.9998773863263074E-01  4.8187224085608618E+00 -3.5247549785806020E+00  3.5009211547621977E-01
  4.9998773863263074E-01  4.8187224085608618E+00  3.5247549785806020E+00  3.5009211547621982E-01
  4.9998773863263074E-01 -4.8187224085608618E+00  3.5247549785806020E+00  3.5009211547621977E-01
 -4.4998896476936769E+00  3.7478952066584479E+00 -1.2700557457757586E+00  3.4995582047765772E-01
  4.4998896476936769E+00  3.7478952066584479E+00  1.2700557457757586E+00  3.4995582047765778E-01
  4.4998896476936769E+00 -3.7478952066584479E+00  1.2700557457757586E+00  3.4995582047765772E-01
 -4.4998896476936769E+00 -3.7478952066584479E+00 -1.2700557457757586E+00  3.4995582047765778E-01
 -1.9999509545305230E+00  1.0708272019024137E+00  5.5479085124193084E+00  3.4975912727577269E-01
 -1.9999509545305230E+00 -1.0708272019024137E+00  5.5479085124193084E+00  3.4975912727577263E-01
  1.9999509545305230E+00 -1.0708272019024137E+00 -5.5479085124193084E+00  3.4975912727577269E-01
  1.9999509545305230E+00  1.0708272019024137E+00 -5.5479085124193084E+00  3.4975912727577263E-01
 -2.9999264317957843E+00 -2.6770680047560340E+00 -4.4486407087531541E+00  3.4950050607303473E-01
  2.9999264317957843E+00  2.6770680047560340E+00  4.4486407087531541E+00  3.4950050607303473E-01
  2.9999264317957843E+00 -2.6770680047560340E+00  4.4486407087531541E+00  3.4950050607303473E-01
 -2.9999264317957843E+00  2.6770680047560340E+00 -4.4486407087531541E+00  3.4950050607303473E-01
  2.4999386931631538E+00 -1.0708272019024137E+00  5.3444446261894383E+00  3.4943541154840357E-01
 -2.4999386931631538E+00 -1.0708272019024137E+00 -5.3444446261894383E+00  3.4943541154840357E-01
 -2.4999386931631538E+00  1.0708272019024137E+00 -5.3444446261894383E+00  3.4943541154840357E-01
  2.4999386931631538E+00  1.0708272019024137E+00  5.3444446261894383E+00  3.4943541154840357E-01
 -3.9999019090610459E+00  4.2833088076096546E+00  1.2723528114677576E+00  3.4940896997851217E-01
  3.9999019090610459E+00 -4.2833088076096546E+00 -1.2723528114677576E+00  3.4940896997851217E-01
  3.9999019090610459E+00  4.2833088076096546E+00 -1.2723528114677576E+00  3.4940896997851223E-01
 -3.9999019090610459E+00 -4.2833088076096546E+00  1.2723528114677576E+00  3.4940896997851223E-01
  2.9999264317957843E+00  4.8187224085608618E+00 -1.9366110299379040E+00  3.4935693021775982E-01
 -2.9999264317957843E+00 -4.8187224085608618E+00  1.9366110299379040E+00  3.4935693021775982E-01
 -2.9999264317957843E+00  4.8187224085608618E+00  1.9366110299379040E+00  3.4935693021775976E-01
  2.9999264317957843E+00 -4.8187224085608618E+00 -1.9366110299379040E+00  3.4935693021775976E-01
  1.9999509545305230E+00 -5.3541360095120680E+00  1.8196896476088358E+00  3.4929566099070319E-01
 -1.9999509545305230E+00 -5.3541360095120680E+00 -1.8196896476088358E+00  3.4929566099070314E-01
 -1.9999509545305230E+00  5.3541360095120680E+00 -1.8196896476088358E+00  3.4929566099070319E-01
  1.9999509545305230E+00  5.3541360095120680E+00  1.8196896476088358E+00  3.4929566099070314E-01
 -2.9999264317957843E+00  1.6062408028536206E+00 -4.9398139194216970E+00  3.4926418609805404E-01
  2.9999264317957843E+00  1.6062408028536206E+00  4.9398139194216970E+00  3.4926418609805404E-01
  2.9999264317957843E+00 -1.6062408028536206E+00  4.9398139194216970E+00  3.4926418609805404E-01
 -2.9999264317957843E+00 -1.6062408028536206E+00 -4.9398139194216970E+00  3.4926418609805404E-01
 -2.4999386931631538E+00 -5.3541360095120680E+00  1.0408071125016201E+00  3.4906425209161290E-01
  2.4999386931631538E+00  5.3541360095120680E+00 -1.0408071125016201E+00  3.4906425209161290E-01
 -2.4999386931631538E+00  5.3541360095120680E+00  1.0408071125016201E+00  3.4906425209161290E-01
  2.4999386931631538E+00 -5.3541360095120680E+00 -1.0408071125016201E+00  3.4906425209161290E-01
 -5.9998528635915687E+00  0.0000000000000000E+00 -5.6163625472535283E-02  2.5036136122815772E-01
  5.9998528635915687E+00  0.0000000000000000E+00  5.6163625472535283E-02  2.5036136122815772E-01
 -4.9998773863263074E-01  0.0000000000000000E+00 -5.9806210319233166E+00  3.4942629921872870E-01
  4.9998773863263074E-01  0.0000000000000000E+00  5.9806210319233166E+00  3.4942629921872853E-01
 -2.4999386931631538E+00  4.2833088076096546E+00 -3.3797517835152662E+00  3.4889173362403597E-01
 -2.4999386931631538E+00 -4.2833088076096546E+00 -3.3797517835152662E+00  3.4889173362403597E-01
  2.4999386931631538E+00  4.2833088076096546E+00  3.3797517835152662E+00  3.4889173362403597E-01
  2.4999386931631538E+00 -4.2833088076096546E+00  3.3797517835152662E+00  3.4889173362403597E-01
  4.9998773863263075E+00  0.0000000000000000E+00  3.3212910923507319E+00  3.5316531183124777E-01
 -4.9998773863263075E+00  0.0000000000000000E+00 -3.3212910923507319E+00  3.5316531183124783E-01
  4.9998773863263075E+00 -3.2124816057072412E+00  8.6542503900801759E-01  3.4841011021086898E-01
  4.9998773863263075E+00  3.2124816057072412E+00  8.6542503900801759E-01  3.4841011021086898E-01
 -4.9998773863263075E+00 -3.2124816057072412E+00 -8.6542503900801759E-01  3.4841011021086898E-01
 -4.9998773863263075E+00  3.2124816057072412E+00 -8.6542503900801759E-01  3.4841011021086898E-01
 -2.4999386931631538E+00  0.0000000000000000E+00  5.4613660085185058E+00  3.5060972947531360E-01
  2.4999386931631538E+00  0.0000000000000000E+00 -5.4613660085185058E+00  3.5060972947531366E-01
  3.4999141704284153E+00  4.2833088076096546E+00 -2.3412417367056451E+00  3.4831636886978024E-01
 -3.4999141704284153E+00  4.2833088076096546E+00  2.3412417367056451E+00  3.4831636886978024E-01
 -3.4999141704284153E+00 -4.2833088076096546E+00  2.3412417367056451E+00  3.4831636886978024E-01
  3.4999141704284153E+00 -4.2833088076096546E+00 -2.3412417367056451E+00  3.4831636886978024E-01
 -4.9998773863263074E-01 -5.8895496104632752E+00 -1.0688889252378875E+00  3.4837175530503800E-01
  4.9998773863263074E-01  5.8895496104632752E+00  1.0688889252378875E+00  3.4837175530503800E-01
 -4.9998773863263074E-01  5.8895496104632752E+00 -1.0688889252378875E+00  3.4837175530503800E-01
  4.9998773863263074E-01 -5.8895496104632752E+00  1.0688889252378875E+00  3.4837175530503794E-01
  4.4998896476936769E+00 -1.6062408028536206E+00 -3.6416763609096705E+00  3.4819014153862565E-01
  4.4998896476936769E+00  1.6062408028536206E+00 -3.6416763609096705E+00  3.4819014153862565E-01
 -4.4998896476936769E+00  1.6062408028536206E+00  3.6416763609096705E+00  3.4819014153862565E-01
 -4.4998896476936769E+00 -1.6062408028536206E+00  3.6416763609096705E+00  3.4819014153862565E-01
 -9.9997547726526148E-01  5.8895496104632752E+00 -6.6425821847014643E-01  3.4789779643743940E-01
 -9.9997547726526148E-01 -5.8895496104632752E+00 -6.6425821847014643E-01  3.4789779643743940E-01
  9.9997547726526148E-01  5.8895496104632752E+00  6.6425821847014643E-01  3.4789779643743940E-01
  9.9997547726526148E-01 -5.8895496104632752E+00  6.6425821847014643E-01  3.4789779643743934E-01
 -5.4998651249589381E+00  0.0000000000000000E+00 -2.4254871749144482E+00  3.4377087939720080E-01
  5.4998651249589381E+00  0.0000000000000000E+00  2.4254871749144482E+00  3.4377087939720075E-01
  9.9997547726526148E-01 -3.7478952066584479E+00  4.5936439038184895E+00  3.4763343386820067E-01
 -9.9997547726526148E-01  3.7478952066584479E+00 -4.5936439038184895E+00  3.4763343386820067E-01
 -9.9997547726526148E-01 -3.7478952066584479E+00 -4.5936439038184895E+00  3.4763343386820067E-01
  9.9997547726526148E-01  3.7478952066584479E+00  4.5936439038184895E+00  3.4763343386820067E-01
  1.4999632158978922E+00 -2.6770680047560340E+00  5.1713596183878341E+00  3.4752428405528413E-01
 -1.4999632158978922E+00 -2.6770680047560340E+00 -5.1713596183878341E+00  3.4752428405528413E-01
