START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -3.2901253859505672E+00 -3.9199038708798257E+00 -1.8076181393674631E+00  4.2658238916569730E-01
 -3.2901253859505672E+00  3.9199038708798257E+00 -1.8076181393674631E+00  4.2658238916569730E-01
  3.2901253859505672E+00  3.9199038708798257E+00  1.8076181393674631E+00  4.2658238916569730E-01
 -2.8788597127067463E+00 -4.4798901381483720E+00 -1.0548524598871285E+00  4.2641175654811653E-01
 -2.8788597127067463E+00  4.4798901381483720E+00 -1.0548524598871285E+00  4.2641175654811653E-01
  2.8788597127067463E+00 -4.4798901381483720E+00  1.0548524598871285E+00  4.2641175654811653E-01
  2.8788597127067463E+00  4.4798901381483720E+00  1.0548524598871285E+00  4.2641175654811653E-01
 -4.5239224056820300E+00 -2.7999313363427323E+00  1.0851492956612379E+00  4.2622046120212770E-01
  4.5239224056820300E+00 -2.7999313363427323E+00 -1.0851492956612379E+00  4.2622046120212775E-01
  4.5239224056820300E+00  2.7999313363427323E+00 -1.0851492956612379E+00  4.2622046120212770E-01
 -4.5239224056820300E+00  2.7999313363427323E+00  1.0851492956612379E+00  4.2622046120212775E-01
  4.9351880789258509E+00 -2.2399450690741860E+00 -3.3238361618090351E-01  4.2622456373224560E-01
 -4.9351880789258509E+00  2.2399450690741860E+00  3.3238361618090351E-01  4.2622456373224560E-01
  4.9351880789258509E+00  2.2399450690741860E+00 -3.3238361618090351E-01  4.2622456373224560E-01
 -4.9351880789258509E+00 -2.2399450690741860E+00  3.3238361618090351E-01  4.2622456373224560E-01
 -4.5239224056820300E+00 -1.6799588018056395E+00  2.4899850611529759E+00  4.2614203368105485E-01
  4.5239224056820300E+00 -1.6799588018056395E+00 -2.4899850611529759E+00  4.2614203368105485E-01
  4.5239224056820300E+00  1.6799588018056395E+00 -2.4899850611529759E+00  4.2614203368105485E-01
 -4.5239224056820300E+00  1.6799588018056395E+00  2.4899850611529759E+00  4.2614203368105485E-01
  3.7013910591943882E+00  3.3599176036112790E+00 -2.1224020661246614E+00  4.2606874494201202E-01
 -3.7013910591943882E+00  3.3599176036112790E+00  2.1224020661246614E+00  4.2606874494201202E-01
  3.7013910591943882E+00 -3.3599176036112790E+00 -2.1224020661246614E+00  4.2606874494201202E-01
 -3.7013910591943882E+00 -3.3599176036112790E+00  2.1224020661246614E+00  4.2606874494201202E-01
 -8.2253134648764181E-01 -2.7999313363427323E+00  4.5820902915035271E+00  4.2581339090344283E-01
  8.2253134648764181E-01  2.7999313363427323E+00 -4.5820902915035271E+00  4.2581339090344283E-01
  8.2253134648764181E-01 -2.7999313363427323E+00 -4.5820902915035271E+00  4.2581339090344283E-01
 -8.2253134648764181E-01  2.7999313363427323E+00  4.5820902915035271E+00  4.2581339090344283E-01
  8.2253134648764181E-01  1.1199725345370930E+00  5.2517600669386360E+00  4.2582941626439286E-01
 -8.2253134648764181E-01 -1.1199725345370930E+00 -5.2517600669386360E+00  4.2582941626439280E-01
 -8.2253134648764181E-01  1.1199725345370930E+00 -5.2517600669386360E+00  4.2582941626439286E-01
  8.2253134648764181E-01 -1.1199725345370930E+00  5.2517600669386360E+00  4.2582941626439286E-01
 -4.5239224056820300E+00 -5.5998626726854650E-01  2.9582636496502213E+00  4.2559275255064405E-01
 -4.5239224056820300E+00  5.5998626726854650E-01  2.9582636496502213E+00  4.2559275255064405E-01
  4.5239224056820300E+00 -5.5998626726854650E-01 -2.9582636496502213E+00  4.2559275255064405E-01
  4.5239224056820300E+00  5.5998626726854650E-01 -2.9582636496502213E+00  4.2559275255064405E-01
  4.9351880789258509E+00  5.5998626726854650E-01 -2.2054979701698869E+00  4.2556063671963368E-01
 -4.9351880789258509E+00 -5.5998626726854650E-01  2.2054979701698869E+00  4.2556063671963368E-01
  4.9351880789258509E+00 -5.5998626726854650E-01 -2.2054979701698869E+00  4.2556063671963362E-01
 -4.9351880789258509E+00  5.5998626726854650E-01  2.2054979701698869E+00  4.2556063671963362E-01
 -3.7013910591943882E+00 -3.9199038708798257E+00 -6.8726946485881402E-01  4.2542585944728184E-01
  3.7013910591943882E+00 -3.9199038708798257E+00  6.8726946485881402E-01  4.2542585944728178E-01
  3.7013910591943882E+00  3.9199038708798257E+00  6.8726946485881402E-01  4.2542585944728184E-01
 -3.7013910591943882E+00  3.9199038708798257E+00 -6.8726946485881402E-01  4.2542585944728178E-01
 -4.9351880789258509E+00 -1.6799588018056395E+00 -1.5407307378080799E+00  4.2523524413356956E-01
  4.9351880789258509E+00 -1.6799588018056395E+00  1.5407307378080799E+00  4.2523524413356950E-01
 -4.9351880789258509E+00  1.6799588018056395E+00 -1.5407307378080799E+00  4.2523524413356950E-01
  4.9351880789258509E+00  1.6799588018056395E+00  1.5407307378080799E+00  4.2523524413356956E-01
 -5.3464537521696718E+00  0.0000000000000000E+00  9.8445370219230699E-01  4.2238051213519467E-01
  5.3464537521696718E+00  0.0000000000000000E+00 -9.8445370219230699E-01  4.2238051213519467E-01
 -1.6450626929752836E+00  5.0398764054169183E+00  1.2034445785538750E+00  4.2516973330976043E-01
 -1.6450626929752836E+00 -5.0398764054169183E+00  1.2034445785538750E+00  4.2516973330976043E-01
  1.6450626929752836E+00  5.0398764054169183E+00 -1.2034445785538750E+00  4.2516973330976043E-01
  1.6450626929752836E+00 -5.0398764054169183E+00 -1.2034445785538750E+00  4.2516973330976043E-01
  2.8788597127067463E+00  3.3599176036112790E+00 -3.1596548365880839E+00  4.2510241143019351E-01
 -2.8788597127067463E+00 -3.3599176036112790E+00  3.1596548365880839E+00  4.2510241143019356E-01
  2.8788597127067463E+00 -3.3599176036112790E+00 -3.1596548365880839E+00  4.2510241143019356E-01
 -2.8788597127067463E+00  3.3599176036112790E+00  3.1596548365880839E+00  4.2510241143019356E-01
  4.5239224056820300E+00  2.2399450690741860E+00 -2.0217064726557297E+00  4.2496170675396538E-01
 -4.5239224056820300E+00  2.2399450690741860E+00  2.0217064726557297E+00  4.2496170675396538E-01
  4.5239224056820300E+00 -2.2399450690741860E+00 -2.0217064726557297E+00  4.2496170675396538E-01
 -4.5239224056820300E+00 -2.2399450690741860E+00  2.0217064726557297E+00  4.2496170675396538E-01
  1.6450626929752836E+00  4.4798901381483720E+00 -2.6082803440456122E+00  4.2488727830844220E-01
 -1.6450626929752836E+00  4.4798901381483720E+00  2.6082803440456122E+00  4.2488727830844220E-01
  1.6450626929752836E+00 -4.4798901381483720E+00 -2.6082803440456122E+00  4.2488727830844220E-01
 -1.6450626929752836E+00 -4.4798901381483720E+00  2.6082803440456122E+00  4.2488727830844220E-01
 -1.6450626929752836E+00 -3.3599176036112790E+00 -3.9476198949158299E+00  4.2490235303933782E-01
 -1.6450626929752836E+00  3.3599176036112790E+00 -3.9476198949158299E+00  4.2490235303933782E-01
  1.6450626929752836E+00  3.3599176036112790E+00  3.9476198949158299E+00  4.2490235303933782E-01
  1.6450626929752836E+00 -3.3599176036112790E+00  3.9476198949158299E+00  4.2490235303933782E-01
  3.7013910591943882E+00  3.9199038708798257E+00 -7.1756630063292359E-01  4.2481581556062864E-01
 -3.7013910591943882E+00  3.9199038708798257E+00  7.1756630063292359E-01  4.2481581556062864E-01
  3.7013910591943882E+00 -3.9199038708798257E+00 -7.1756630063292359E-01  4.2481581556062864E-01
 -3.7013910591943882E+00 -3.9199038708798257E+00  7.1756630063292359E-01  4.2481581556062864E-01
 -2.4675940394629254E+00  0.0000000000000000E+00  4.8489776930629107E+00  4.3346848817045058E-01
  2.4675940394629254E+00  0.0000000000000000E+00 -4.8489776930629107E+00  4.3346848817045058E-01
 -4.1126567324382091E+00  2.2399450690741860E+00  2.7744721521360645E+00  4.2412701543440168E-01
  4.1126567324382091E+00  2.2399450690741860E+00 -2.7744721521360645E+00  4.2412701543440168E-01
 -4.1126567324382091E+00 -2.2399450690741860E+00  2.7744721521360645E+00  4.2412701543440168E-01
  4.1126567324382091E+00 -2.2399450690741860E+00 -2.7744721521360645E+00  4.2412701543440168E-01
  2.0563283662191045E+00  5.0398764054169183E+00  1.7599689423705434E-02  4.2424257452816072E-01
 -2.0563283662191045E+00  5.0398764054169183E+00 -1.7599689423705434E-02  4.2424257452816072E-01
 -2.0563283662191045E+00 -5.0398764054169183E+00 -1.7599689423705434E-02  4.2424257452816072E-01
  2.0563283662191045E+00 -5.0398764054169183E+00  1.7599689423705434E-02  4.2424257452816072E-01
 -3.2901253859505672E+00 -3.3599176036112790E+00 -2.7441753163619547E+00  4.2390303229120324E-01
  3.2901253859505672E+00 -3.3599176036112790E+00  2.7441753163619547E+00  4.2390303229120319E-01
 -3.2901253859505672E+00  3.3599176036112790E+00 -2.7441753163619547E+00  4.2390303229120319E-01
  3.2901253859505672E+00  3.3599176036112790E+00  2.7441753163619547E+00  4.2390303229120324E-01
  4.9351880789258509E+00  1.1199725345370930E+00  2.0090093263053257E+00  4.2386876442295068E-01
 -4.9351880789258509E+00 -1.1199725345370930E+00 -2.0090093263053257E+00  4.2386876442295068E-01
 -4.9351880789258509E+00  1.1199725345370930E+00 -2.0090093263053257E+00  4.2386876442295068E-01
  4.9351880789258509E+00 -1.1199725345370930E+00  2.0090093263053257E+00  4.2386876442295068E-01
 -3.7013910591943882E+00  0.0000000000000000E+00  3.9955164201136446E+00  4.3038745248080545E-01
  3.7013910591943882E+00  0.0000000000000000E+00 -3.9955164201136446E+00  4.3038745248080551E-01
  2.0563283662191045E+00 -2.7999313363427323E+00 -4.1969076070515072E+00  4.2335584742787719E-01
 -2.0563283662191045E+00  2.7999313363427323E+00  4.1969076070515072E+00  4.2335584742787719E-01
  2.0563283662191045E+00  2.7999313363427323E+00 -4.1969076070515072E+00  4.2335584742787719E-01
 -2.0563283662191045E+00 -2.7999313363427323E+00  4.1969076070515072E+00  4.2335584742787719E-01
 -2.0563283662191045E+00 -3.3599176036112790E+00 -3.7638283974016726E+00  4.2334181711771002E-01
  2.0563283662191045E+00 -3.3599176036112790E+00  3.7638283974016726E+00  4.2334181711771007E-01
 -2.0563283662191045E+00  3.3599176036112790E+00 -3.7638283974016726E+00  4.2334181711771007E-01
  2.0563283662191045E+00  3.3599176036112790E+00  3.7638283974016726E+00  4.2334181711771002E-01
 -5.3464537521696718E+00 -5.5998626726854650E-01 -8.8866065179667664E-01  4.2340031337061851E-01
 -5.3464537521696718E+00  5.5998626726854650E-01 -8.8866065179667664E-01  4.2340031337061851E-01
  5.3464537521696718E+00 -5.5998626726854650E-01  8.8866065179667664E-01  4.2340031337061851E-01
  5.3464537521696718E+00  5.5998626726854650E-01  8.8866065179667664E-01  4.2340031337061851E-01
  2.0563283662191045E+00 -4.4798901381483720E+00 -2.3237932530625236E+00  4.2315103221614486E-01
 -2.0563283662191045E+00  4.4798901381483720E+00  2.3237932530625236E+00  4.2315103221614486E-01
  2.0563283662191045E+00  4.4798901381483720E+00 -2.3237932530625236E+00  4.2315103221614486E-01
 -2.0563283662191045E+00 -4.4798901381483720E+00  2.3237932530625236E+00  4.2315103221614486E-01
 -2.8788597127067463E+00  3.9199038708798257E+00 -2.4596882253788661E+00  4.2305726847367064E-01
 -2.8788597127067463E+00 -3.9199038708798257E+00 -2.4596882253788661E+00  4.2305726847367064E-01
  2.8788597127067463E+00 -3.9199038708798257E+00  2.4596882253788661E+00  4.2305726847367064E-01
  2.8788597127067463E+00  3.9199038708798257E+00  2.4596882253788661E+00  4.2305726847367064E-01
  4.1126567324382091E-01  0.0000000000000000E+00  5.4355515644527932E+00  4.2365113243017472E-01
 -4.1126567324382091E-01  0.0000000000000000E+00 -5.4355515644527932E+00  4.2365113243016983E-01
 -3.7013910591943882E+00  5.5998626726854650E-01 -3.9652195843395353E+00  4.2253122459453252E-01
 -3.7013910591943882E+00 -5.5998626726854650E-01 -3.9652195843395353E+00  4.2253122459453257E-01
  3.7013910591943882E+00  5.5998626726854650E-01  3.9652195843395353E+00  4.2253122459453252E-01
  3.7013910591943882E+00 -5.5998626726854650E-01  3.9652195843395353E+00  4.2253122459453252E-01
  4.9351880789258509E+00 -2.2399450690741860E+00  6.0417356081358808E-01  4.2255288799036417E-01
  4.9351880789258509E+00  2.2399450690741860E+00  6.0417356081358808E-01  4.2255288799036417E-01
 -4.9351880789258509E+00  2.2399450690741860E+00 -6.0417356081358808E-01  4.2255288799036417E-01
 -4.9351880789258509E+00 -2.2399450690741860E+00 -6.0417356081358808E-01  4.2255288799036417E-01
  0.0000000000000000E+00 -2.7999313363427323E+00  4.6827858849724588E+00  4.2214399645123524E-01
  0.0000000000000000E+00  2.7999313363427323E+00  4.6827858849724588E+00  4.2214399645123513E-01
  0.0000000000000000E+00  2.7999313363427323E+00 -4.6827858849724588E+00  4.2214399645123524E-01
  0.0000000000000000E+00 -2.7999313363427323E+00 -4.6827858849724588E+00  4.2214399645123513E-01
  4.1126567324382091E-01  5.0398764054169183E+00 -2.0569058515031409E+00  4.2168045976198620E-01
  4.1126567324382091E-01 -5.0398764054169183E+00 -2.0569058515031409E+00  4.2168045976198620E-01
 -4.1126567324382091E-01 -5.0398764054169183E+00  2.0569058515031409E+00  4.2168045976198620E-01
 -4.1126567324382091E-01  5.0398764054169183E+00  2.0569058515031409E+00  4.2168045976198620E-01
 -4.1126567324382091E-01  4.4798901381483720E+00 -3.0941586219665638E+00  4.2151876838843827E-01
  4.1126567324382091E-01  4.4798901381483720E+00  3.0941586219665638E+00  4.2151876838843827E-01
 -4.1126567324382091E-01 -4.4798901381483720E+00 -3.0941586219665638E+00  4.2151876838843827E-01
  4.1126567324382091E-01 -4.4798901381483720E+00  3.0941586219665638E+00  4.2151876838843827E-01
  2.0563283662191045E+00  5.0398764054169183E+00 -4.5067889907354036E-01  4.2122414234991556E-01
  2.0563283662191045E+00 -5.0398764054169183E+00 -4.5067889907354036E-01  4.2122414234991556E-01
 -2.0563283662191045E+00  5.0398764054169183E+00  4.5067889907354036E-01  4.2122414234991556E-01
 -2.0563283662191045E+00 -5.0398764054169183E+00  4.5067889907354036E-01  4.2122414234991556E-01
  5.3464537521696718E+00  1.1199725345370930E+00 -4.7896525197814899E-02  4.2146548793885757E-01
  5.3464537521696718E+00 -1.1199725345370930E+00 -4.7896525197814899E-02  4.2146548793885757E-01
 -5.3464537521696718E+00  1.1199725345370930E+00  4.7896525197814899E-02  4.2146548793885757E-01
 -5.3464537521696718E+00 -1.1199725345370930E+00  4.7896525197814899E-02  4.2146548793885757E-01
  3.2901253859505672E+00 -2.7999313363427323E+00 -3.3434463341022416E+00  4.2107593311462543E-01
  3.2901253859505672E+00  2.7999313363427323E+00 -3.3434463341022416E+00  4.2107593311462549E-01
 -3.2901253859505672E+00 -2.7999313363427323E+00  3.3434463341022416E+00  4.2107593311462549E-01
 -3.2901253859505672E+00  2.7999313363427323E+00  3.3434463341022416E+00  4.2107593311462543E-01
  4.1126567324382091E-01 -2.2399450690741860E+00  4.9672729759555478E+00  4.2083393941712632E-01
  4.1126567324382091E-01  2.2399450690741860E+00  4.9672729759555478E+00  4.2083393941712632E-01
 -4.1126567324382091E-01 -2.2399450690741860E+00 -4.9672729759555478E+00  4.2083393941712627E-01
 -4.1126567324382091E-01  2.2399450690741860E+00 -4.9672729759555478E+00  4.2083393941712632E-01
 -2.0563283662191045E+00 -4.4798901381483720E+00 -2.3589926319099348E+00  4.2080581204554796E-01
  2.0563283662191045E+00  4.4798901381483720E+00  2.3589926319099348E+00  4.2080581204554796E-01
 -2.0563283662191045E+00  4.4798901381483720E+00 -2.3589926319099348E+00  4.2080581204554801E-01
  2.0563283662191045E+00 -4.4798901381483720E+00  2.3589926319099348E+00  4.2080581204554801E-01
  2.0563283662191045E+00  5.0398764054169183E+00  4.8587827792095134E-01  4.2075802902419002E-01
 -2.0563283662191045E+00  5.0398764054169183E+00 -4.8587827792095134E-01  4.2075802902419002E-01
 -2.0563283662191045E+00 -5.0398764054169183E+00 -4.8587827792095134E-01  4.2075802902419002E-01
  2.0563283662191045E+00 -5.0398764054169183E+00  4.8587827792095134E-01  4.2075802902419002E-01
 -5.3464537521696718E+00 -5.5998626726854650E-01  9.8445370219230699E-01  4.2078610930441812E-01
  5.3464537521696718E+00 -5.5998626726854650E-01 -9.8445370219230699E-01  4.2078610930441807E-01
  5.3464537521696718E+00  5.5998626726854650E-01 -9.8445370219230699E-01  4.2078610930441807E-01
 -5.3464537521696718E+00  5.5998626726854650E-01  9.8445370219230699E-01  4.2078610930441807E-01
 -1.2337970197314627E+00  3.3599176036112790E+00 -4.1314113924299871E+00  4.2055697727170516E-01
  1.2337970197314627E+00 -3.3599176036112790E+00  4.1314113924299871E+00  4.2055697727170516E-01
 -1.2337970197314627E+00 -3.3599176036112790E+00 -4.1314113924299871E+00  4.2055697727170516E-01
  1.2337970197314627E+00  3.3599176036112790E+00  4.1314113924299871E+00  4.2055697727170516E-01
 -2.8788597127067463E+00  1.6799588018056395E+00 -4.3328025793678497E+00  4.2052590914286486E-01
 -2.8788597127067463E+00 -1.6799588018056395E+00 -4.3328025793678497E+00  4.2052590914286486E-01
  2.8788597127067463E+00 -1.6799588018056395E+00  4.3328025793678497E+00  4.2052590914286486E-01
  2.8788597127067463E+00  1.6799588018056395E+00  4.3328025793678497E+00  4.2052590914286486E-01
  4.5239224056820300E+00 -2.7999313363427323E+00  1.2562436468249913E+00  4.2050591825023398E-01
 -4.5239224056820300E+00  2.7999313363427323E+00 -1.2562436468249913E+00  4.2050591825023398E-01
 -4.5239224056820300E+00 -2.7999313363427323E+00 -1.2562436468249913E+00  4.2050591825023398E-01
  4.5239224056820300E+00  2.7999313363427323E+00  1.2562436468249913E+00  4.2050591825023398E-01
 -4.1126567324382091E-01 -1.1199725345370930E+00  5.3348559709838614E+00  4.2051383870019476E-01
  4.1126567324382091E-01 -1.1199725345370930E+00 -5.3348559709838614E+00  4.2051383870019476E-01
 -4.1126567324382091E-01  1.1199725345370930E+00  5.3348559709838614E+00  4.2051383870019476E-01
  4.1126567324382091E-01  1.1199725345370930E+00 -5.3348559709838614E+00  4.2051383870019476E-01
  2.4675940394629254E+00  5.5998626726854650E-01 -4.8489776930629107E+00  4.1992538426105364E-01
  2.4675940394629254E+00 -5.5998626726854650E-01 -4.8489776930629107E+00  4.1992538426105364E-01
 -2.4675940394629254E+00  5.5998626726854650E-01  4.8489776930629107E+00  4.1992538426105364E-01
 -2.4675940394629254E+00 -5.5998626726854650E-01  4.8489776930629107E+00  4.1992538426105364E-01
  3.2901253859505672E+00 -3.9199038708798257E+00 -1.9386105686105037E+00  4.1959177384367768E-01
 -3.2901253859505672E+00 -3.9199038708798257E+00  1.9386105686105037E+00  4.1959177384367768E-01
 -3.2901253859505672E+00  3.9199038708798257E+00  1.9386105686105037E+00  4.1959177384367768E-01
  3.2901253859505672E+00  3.9199038708798257E+00 -1.9386105686105037E+00  4.1959177384367768E-01
 -1.2337970197314627E+00  4.4798901381483720E+00  2.8927674350287012E+00  4.1943293253321307E-01
 -1.2337970197314627E+00 -4.4798901381483720E+00  2.8927674350287012E+00  4.1943293253321307E-01
  1.2337970197314627E+00  4.4798901381483720E+00 -2.8927674350287012E+00  4.1943293253321307E-01
  1.2337970197314627E+00 -4.4798901381483720E+00 -2.8927674350287012E+00  4.1943293253321307E-01
  8.2253134648764181E-01 -5.0398764054169183E+00  1.9738099474579149E+00  4.1938281313052250E-01
 -8.2253134648764181E-01 -5.0398764054169183E+00 -1.9738099474579149E+00  4.1938281313052250E-01
  8.2253134648764181E-01  5.0398764054169183E+00  1.9738099474579149E+00  4.1938281313052250E-01
 -8.2253134648764181E-01  5.0398764054169183E+00 -1.9738099474579149E+00  4.1938281313052250E-01
  3.7013910591943882E+00 -5.5998626726854650E-01 -3.9955164201136446E+00  4.1907835899132134E-01
 -3.7013910591943882E+00 -5.5998626726854650E-01  3.9955164201136446E+00  4.1907835899132129E-01
 -3.7013910591943882E+00  5.5998626726854650E-01  3.9955164201136446E+00  4.1907835899132134E-01
  3.7013910591943882E+00  5.5998626726854650E-01 -3.9955164201136446E+00  4.1907835899132129E-01
  2.0563283662191045E+00  2.7999313363427323E+00  4.2321069858989180E+00  4.1923592432366158E-01
 -2.0563283662191045E+00 -2.7999313363427323E+00 -4.2321069858989180E+00  4.1923592432366158E-01
 -2.0563283662191045E+00  2.7999313363427323E+00 -4.2321069858989180E+00  4.1923592432366158E-01
  2.0563283662191045E+00 -2.7999313363427323E+00  4.2321069858989180E+00  4.1923592432366158E-01
  2.8788597127067463E+00  4.4798901381483720E+00 -1.2865404825991007E+00  4.1870183836212993E-01
 -2.8788597127067463E+00  4.4798901381483720E+00  1.2865404825991007E+00  4.1870183836212993E-01
 -2.8788597127067463E+00 -4.4798901381483720E+00  1.2865404825991007E+00  4.1870183836212993E-01
  2.8788597127067463E+00 -4.4798901381483720E+00 -1.2865404825991007E+00  4.1870183836212993E-01
  4.9351880789258509E+00  2.2399450690741860E+00 -8.0066220467814930E-01  4.1868560733523852E-01
  4.9351880789258509E+00 -2.2399450690741860E+00 -8.0066220467814930E-01  4.1868560733523857E-01
 -4.9351880789258509E+00 -2.2399450690741860E+00  8.0066220467814930E-01  4.1868560733523852E-01
 -4.9351880789258509E+00  2.2399450690741860E+00  8.0066220467814930E-01  4.1868560733523857E-01
  5.3464537521696718E+00 -1.1199725345370930E+00  4.2038206329943090E-01  4.1863480738599912E-01
  5.3464537521696718E+00  1.1199725345370930E+00  4.2038206329943090E-01  4.1863480738599917E-01
 -5.3464537521696718E+00  1.1199725345370930E+00 -4.2038206329943090E-01  4.1863480738599912E-01
 -5.3464537521696718E+00 -1.1199725345370930E+00 -4.2038206329943090E-01  4.1863480738599917E-01
  4.1126567324382091E+00 -2.2399450690741860E+00  2.8448709098308860E+00  4.1853957057882163E-01
 -4.1126567324382091E+00 -2.2399450690741860E+00 -2.8448709098308860E+00  4.1853957057882163E-01
  4.1126567324382091E+00  2.2399450690741860E+00  2.8448709098308860E+00  4.1853957057882163E-01
 -4.1126567324382091E+00  2.2399450690741860E+00 -2.8448709098308860E+00  4.1853957057882163E-01
  1.6450626929752836E+00  1.6799588018056395E+00 -4.9496732865318416E+00  4.1848231968864474E-01
 -1.6450626929752836E+00  1.6799588018056395E+00  4.9496732865318416E+00  4.1848231968864480E-01
  1.6450626929752836E+00 -1.6799588018056395E+00 -4.9496732865318416E+00  4.1848231968864480E-01
 -1.6450626929752836E+00 -1.6799588018056395E+00  4.9496732865318416E+00  4.1848231968864474E-01
 -4.1126567324382091E-01 -5.5998626726854650E-01 -5.4355515644527932E+00  4.1847694932075552E-01
  4.1126567324382091E-01  5.5998626726854650E-01  5.4355515644527932E+00  4.1847694932075546E-01
  4.1126567324382091E-01 -5.5998626726854650E-01  5.4355515644527932E+00  4.1847694932075541E-01
 -4.1126567324382091E-01  5.5998626726854650E-01 -5.4355515644527932E+00  4.1847694932075552E-01
 -1.2337970197314627E+00  1.6799588018056395E+00 -5.0679685694244787E+00  4.1847664717061456E-01
  1.2337970197314627E+00  1.6799588018056395E+00  5.0679685694244787E+00  4.1847664717061456E-01
  1.2337970197314627E+00 -1.6799588018056395E+00  5.0679685694244787E+00  4.1847664717061456E-01
 -1.2337970197314627E+00 -1.6799588018056395E+00 -5.0679685694244787E+00  4.1847664717061456E-01
 -1.6450626929752836E+00 -2.7999313363427323E+00 -4.4158984834130752E+00  4.1825144702413725E-01
 -1.6450626929752836E+00  2.7999313363427323E+00 -4.4158984834130752E+00  4.1825144702413725E-01
  1.6450626929752836E+00 -2.7999313363427323E+00  4.4158984834130752E+00  4.1825144702413725E-01
  1.6450626929752836E+00  2.7999313363427323E+00  4.4158984834130752E+00  4.1825144702413725E-01
  4.1126567324382091E+00  2.7999313363427323E+00 -2.3061935636388182E+00  4.1787736352363164E-01
 -4.1126567324382091E+00  2.7999313363427323E+00  2.3061935636388182E+00  4.1787736352363164E-01
 -4.1126567324382091E+00 -2.7999313363427323E+00  2.3061935636388182E+00  4.1787736352363164E-01
  4.1126567324382091E+00 -2.7999313363427323E+00 -2.3061935636388182E+00  4.1787736352363164E-01
  4.1126567324382091E+00 -3.3599176036112790E+00 -1.3696363866443266E+00  4.1778028209552132E-01
  4.1126567324382091E+00  3.3599176036112790E+00 -1.3696363866443266E+00  4.1778028209552132E-01
 -4.1126567324382091E+00  3.3599176036112790E+00  1.3696363866443266E+00  4.1778028209552132E-01
 -4.1126567324382091E+00 -3.3599176036112790E+00  1.3696363866443266E+00  4.1778028209552132E-01
  2.8788597127067463E+00 -2.2399450690741860E+00 -4.0962120135825755E+00  4.1778206841663085E-01
 -2.8788597127067463E+00  2.2399450690741860E+00  4.0962120135825755E+00  4.1778206841663085E-01
  2.8788597127067463E+00  2.2399450690741860E+00 -4.0962120135825755E+00  4.1778206841663085E-01
 -2.8788597127067463E+00 -2.2399450690741860E+00  4.0962120135825755E+00  4.1778206841663085E-01
 -1.6450626929752836E+00 -3.3599176036112790E+00  4.0131161095373500E+00  4.1748408586487051E-01
  1.6450626929752836E+00 -3.3599176036112790E+00 -4.0131161095373500E+00  4.1748408586487051E-01
 -1.6450626929752836E+00  3.3599176036112790E+00  4.0131161095373500E+00  4.1748408586487051E-01
  1.6450626929752836E+00  3.3599176036112790E+00 -4.0131161095373500E+00  4.1748408586487051E-01
  5.3464537521696718E+00 -1.1199725345370930E+00 -5.1617511369506075E-01  4.1735943376186785E-01
 -5.3464537521696718E+00  1.1199725345370930E+00  5.1617511369506075E-01  4.1735943376186785E-01
  5.3464537521696718E+00  1.1199725345370930E+00 -5.1617511369506075E-01  4.1735943376186785E-01
 -5.3464537521696718E+00 -1.1199725345370930E+00  5.1617511369506075E-01  4.1735943376186785E-01
 -1.2337970197314627E+00 -5.0398764054169183E+00 -1.7900184499437575E+00  4.1710802631731136E-01
  1.2337970197314627E+00 -5.0398764054169183E+00  1.7900184499437575E+00  4.1710802631731136E-01
 -1.2337970197314627E+00  5.0398764054169183E+00 -1.7900184499437575E+00  4.1710802631731136E-01
  1.2337970197314627E+00  5.0398764054169183E+00  1.7900184499437575E+00  4.1710802631731136E-01
  1.2337970197314627E+00  1.1199725345370930E+00 -5.2341603775149297E+00  4.1649473206101711E-01
 -1.2337970197314627E+00 -1.1199725345370930E+00  5.2341603775149297E+00  4.1649473206101711E-01
 -1.2337970197314627E+00  1.1199725345370930E+00  5.2341603775149297E+00  4.1649473206101717E-01
  1.2337970197314627E+00 -1.1199725345370930E+00 -5.2341603775149297E+00  4.1649473206101711E-01
  1.6450626929752836E+00  3.9199038708798257E+00  3.4793413064185836E+00  4.1647204833022072E-01
 -1.6450626929752836E+00  3.9199038708798257E+00 -3.4793413064185836E+00  4.1647204833022078E-01
 -1.6450626929752836E+00 -3.9199038708798257E+00 -3.4793413064185836E+00  4.1647204833022072E-01
  1.6450626929752836E+00 -3.9199038708798257E+00  3.4793413064185836E+00  4.1647204833022078E-01
 -2.4675940394629254E+00 -3.3599176036112790E+00 -3.5800368998875149E+00  4.1618300534778113E-01
  2.4675940394629254E+00 -3.3599176036112790E+00  3.5800368998875149E+00  4.1618300534778113E-01
 -2.4675940394629254E+00  3.3599176036112790E+00 -3.5800368998875149E+00  4.1618300534778113E-01
  2.4675940394629254E+00  3.3599176036112790E+00  3.5800368998875149E+00  4.1618300534778113E-01
  4.9351880789258509E+00  1.6799588018056395E+00 -1.7372193816726409E+00  4.1615327200194491E-01
 -4.9351880789258509E+00 -1.6799588018056395E+00  1.7372193816726409E+00  4.1615327200194491E-01
 -4.9351880789258509E+00  1.6799588018056395E+00  1.7372193816726409E+00  4.1615327200194496E-01
  4.9351880789258509E+00 -1.6799588018056395E+00 -1.7372193816726409E+00  4.1615327200194496E-01
  2.0563283662191045E+00 -3.9199038708798257E+00 -3.2603504300570156E+00  4.1580710877228216E-01
